"sla","la","seed","leafnitro","wd","IDmaster"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"421"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"422"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"423"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"424"
11.09054694332,46.78,3841,22.2899843887,4.2595,"425"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"426"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"427"
13.36185966955,46.86,20,15.4385293877,0.5171,"428"
15.9748180861,32.73,14.77,22.6959674054,0.581,"429"
24.8001799558,402.8703,4927.0432,36.4909569534,13,"430"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"431"
12.117016,82.18,722.684706815,21.227565337,0.437,"432"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"433"
10.80054018,90.91,8272.15,29.3292489804,4.2365,"434"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"435"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"436"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"437"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"438"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"439"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"440"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"441"
16.29043515876,27.2,26.66,23.4,0.5797,"442"
10.47014810123,37.1616,34,16.5657918051,0.4854,"443"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"444"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"445"
17.66226677792,27.5113333333333,20.56888998,20.9789242428,0.557,"446"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"447"
16.61264187652,26.0585,16.76,21.1180931466,0.5905,"448"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"449"
16.4557218519,29.0195,2.771256537,22.2147106546,0.5913,"450"
22.6435663706,75.6217,3.3,30.9,0.443,"451"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"452"
11.89469493193,28.7736666666666,151.8482437,14.37583,0.4989,"453"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"454"
19.34,121.323,4915.683404591,36.2525177593,5.0766,"455"
11.78550108832,27.1100666666667,207.1966332,16.658245,0.4982,"456"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"457"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"458"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"459"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"460"
16.51062354482,23.7897333333333,7.324871327,20.7395931466,0.5876,"461"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"462"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"463"
12.4410307042,26.8479333333333,58.26347641,12.7561886412,0.5011,"464"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"465"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"466"
12.01644744528,13.86,151.15,12.5557623824,0.4968,"467"
12.65697703698,8.05,100.03,11.5680287946,0.4836,"468"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"469"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"470"
13.18467210708,39.0973666666667,280.8325473,16.226737721,0.5073,"471"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"472"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"473"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"474"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"475"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"476"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"477"
12.05208359373,35.44,210.64,15.765575,0.4904,"478"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"479"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"480"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"481"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"482"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"483"
23.25,84.9693333333333,230,23,0.521398,"484"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"485"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"486"
11.95394582719,43.6782333333334,3000,20.8326671875,0.709700000000001,"487"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"488"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"489"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"490"
10.35876757078,50.31,35,17.96863985,0.4926,"491"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"492"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"493"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"494"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"495"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"496"
36.0117579964,237.2528,1659.49327444259,30.5623065277,1.2,"497"
27.2149175913,131.7720916666,646.9026,45,0.517298,"498"
11.76,53.301,914.401377021685,21.5233996325,0.4216,"499"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"500"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"501"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"502"
8.1679385,35.3,32,17.0256661718,0.4951,"503"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"504"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"505"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"506"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"507"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"508"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"509"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"510"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"511"
25.5736513879,67.85,77.5,37.9452456691,0.5741,"512"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"513"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"514"
26.2623022362,202.13,4869.51140000001,34.8935409082,4.276492,"515"
6.451612903,26,182,18.1,0.5031,"516"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"517"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"518"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"519"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"520"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"521"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"522"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"523"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"524"
20.55778998,69.71,480,30.35,0.39,"525"
11.88244351685,28.8428,157.594638863,14.9,0.4989,"526"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"527"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"528"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"529"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"530"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"531"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"532"
12.92697170035,27.81805,145,12.429424535,0.5164,"533"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"534"
18.46204602288,62.61,636.41,30.4989667742,0.4652,"535"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"536"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"537"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"538"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"539"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"540"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"541"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"542"
13.81169526866,35.74,283.04,16.672991349,0.5073,"543"
35.9140047899,278.4865,927.570869851589,30.0306102527,0.76,"544"
13.35289258039,18.25,95.1898216981,12.007965247,0.5148,"545"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"546"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"547"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"548"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"549"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"550"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"551"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"552"
23.0857701361,140.732012499967,847.487722955,34.103530244,0.3,"553"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"554"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"555"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"556"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"557"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"558"
10.27002592098,37.0401,481.3516409324,8.3,0.4016,"559"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"560"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"561"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"562"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"563"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"564"
11.52439296555,30.7886,40.11,15.44842163,0.5036,"565"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"566"
16.267098,20.85,20.24972626741,20.8452960568,0.5861,"567"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"568"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"569"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"570"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"571"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"572"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"573"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"574"
19.05442,20.88,17.03,20.1,0.5467,"575"
33.09,270.1749,1178.23976985159,32.66,0.66,"576"
18.03589982,179.66,922.377032137,34.8,0.36,"577"
29.44433755,124.8,617.0201,39.46,0.565794,"578"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"579"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"580"
12.758616,11.42,14.8,13.5664625622,0.5207,"581"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"582"
13.64827814336,17.74,51.2488708979333,12.455407842,0.5191,"583"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"584"
17.18713991519,18.41,11,20.4415319638,0.579799999999999,"585"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"586"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"587"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"588"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"589"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"590"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"591"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"592"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"593"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"594"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"595"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"596"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"597"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"598"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"599"
39.26948984,66.85,40,39.15,0.41,"600"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"601"
18.43034076103,25.29,20.79,18.0355794632,0.5398,"602"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"603"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"604"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"605"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"606"
11.04636805255,34.02,350.149829277,18.5,0.5047,"607"
11.09697755744,7.35,6092.23184000001,22.9417115409,4.2457,"608"
17.7,85.663,442.829451786055,28.01218685,0.48009,"609"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"610"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"611"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"612"
41.4870080307,348.1636,415.1111888998,28.1980910686,0.54,"613"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"614"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"615"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"616"
9.6931564094,42.26,1000,16.79745,0.4337,"617"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"618"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"619"
12.19104988772,18.2,213.5,14.267790884,0.4962,"620"
12.36922878883,41.13,273.5,16.3927213985,0.4907,"621"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"622"
7.45391350952,13.94,627.45,16.736894535,0.515800000000001,"623"
19.25,27.6637333333333,42.9521368023333,12.73,0.5228,"624"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"625"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"626"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"627"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"628"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"629"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"630"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"631"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"632"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"633"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"634"
21.55754408786,73.64,444.79394591,32.227228725,0.41,"635"
38.45365872,79.92,430,46.47,0.38,"636"
22.39780831743,56.56,72.09,32.5341673798,0.4691,"637"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"638"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"639"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"640"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"641"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"642"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"643"
25.9092105329,84,50.96,35.6683226594,0.9389,"644"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"645"
12.40691358839,53.56,518.748950596685,18.594216959,0.4978,"646"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"647"
12.41817300156,52.33,670.055498719,16.8418755605,0.4537,"648"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"649"
11.85836225723,47.93,16.73,17.57,0.5089,"650"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"651"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"652"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"653"
12.54800160343,31.95,119.1963055235,12.201366349,0.5002,"654"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"655"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"656"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"657"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"658"
29.06933549,60.56,97.6299888998,34.15,0.52,"659"
12.55519650576,31.53,125.7,12.516294535,0.5002,"660"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"661"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"662"
13.84133729206,11.38,22.04,14.0103477023,0.5254,"663"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"664"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"665"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"666"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"667"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"668"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"669"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"670"
6.66,71,595.818696251,18,0.533700000000001,"671"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"672"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"673"
12.90229432602,15.8,53.96,12.4473631899,0.5163,"674"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"675"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"676"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"677"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"678"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"679"
17.52874743928,23.51338,21.32140114,20.0783319872,0.5541,"680"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"681"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"682"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"683"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"684"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"685"
15.2,71.0757,333.195113987055,27.031228525,0.504294000000001,"686"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"687"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"688"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"689"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"690"
18.5250889851,91,5054.315004591,36.3083405623,5.0782,"691"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"692"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"693"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"694"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"695"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"696"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"697"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"698"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"699"
27.8113161437,62.18,44.6931,39.1,0.5894,"700"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"701"
24.8001799558,402.8703,4927.0432,36.4909569534,8.6537,"702"
